"";"PC1";"PC3";"PC2"
"403";NA;NA;NA
"404";0,460654242750059;-0,377106770280015;0,937630315404504
"405";-1,73388941165991;-3,01032792372303;-2,80132384027867
"406";0,30863577271238;1,28088903518341;1,07074035311692
"407";0,846611869221704;-0,0745220216164757;0,837107496273528
"408";0,657299059175756;0,393027047879866;0,461224889629009
"409";NA;NA;NA
"410";-0,382427279138132;-0,232612398996543;-0,577315227687557
"411";0,754767306156696;-0,0559087700589345;-0,302276100626566
"412";0,424291902600907;1,25966861309168;1,20336163714092
"413";0,668105111157727;0,968848163758746;1,13121030487796
"414";-0,544043559982942;0,145141110020995;-0,140145156011561
"415";NA;NA;NA
"416";NA;NA;NA
"417";NA;NA;NA
"418";NA;NA;NA
"419";NA;NA;NA
"420";NA;NA;NA
"421";NA;NA;NA
"422";NA;NA;NA
"423";NA;NA;NA
"424";1,29006711115601;1,05743710382446;1,26821593599369
"425";NA;NA;NA
"426";NA;NA;NA
"427";0,224124525018638;-0,548005534380667;0,452136520555224
"428";1,24853123144577;1,03545135140293;0,729861123381131
"429";0,879017150223596;1,00987365482159;1,22298623308993
"430";NA;NA;NA
"431";NA;NA;NA
"432";NA;NA;NA
"433";1,29006711115601;1,05743710382446;1,26821593599369
"434";1,29006711115601;1,05743710382446;1,26821593599369
"435";NA;NA;NA
"436";-0,94416663402643;-0,416258807028242;-1,8520960914137
"437";0,208685692922836;-0,23659168782842;0,15757162071694
"438";-0,524085899963577;0,0529000329504395;-0,223660421884277
"439";-0,204653510504184;0,433948955268761;0,880610446150099
"440";NA;NA;NA
"441";NA;NA;NA
"442";-0,298355072076658;0,283875952592712;0,705180879630318
"443";0,354543098082241;-0,135549002625297;1,40518136165894
"444";NA;NA;NA
"445";NA;NA;NA
"446";NA;NA;NA
"447";NA;NA;NA
"448";-2,46167312675547;-1,0945004426546;-1,23437372181185
"449";-0,321246679472825;-0,382067351197766;-0,199015971873929
"450";NA;NA;NA
"451";NA;NA;NA
"452";NA;NA;NA
"453";NA;NA;NA
"454";NA;NA;NA
"455";NA;NA;NA
"456";NA;NA;NA
"457";NA;NA;NA
"458";NA;NA;NA
"459";-0,686371252791971;-0,422513719390635;0,0346286856176244
"460";1,22924385868873;0,738699738395621;0,775626809385903
"461";NA;NA;NA
"462";0,340896767535795;0,445042929105589;0,516583927756383
"463";NA;NA;NA
"464";NA;NA;NA
"465";NA;NA;NA
"466";NA;NA;NA
"467";NA;NA;NA
"468";NA;NA;NA
"469";NA;NA;NA
"470";NA;NA;NA
"471";NA;NA;NA
"472";NA;NA;NA
"473";NA;NA;NA
"474";NA;NA;NA
